timestamp,previous.timestamp,previous.lat,previous.lon,previous.x,previous.y,previous.z,previous.vx,previous.vy,previous.vz,previous.alt,previous.yaw,previous.yawspeed,previous.loiter_radius,previous.pitch_min,previous.a_x,previous.a_y,previous.a_z,previous.acceptance_radius,previous.cruising_speed,previous.cruising_throttle,previous.valid,previous.type,previous.position_valid,previous.velocity_valid,previous.velocity_frame,previous.alt_valid,previous.yaw_valid,previous.yawspeed_valid,previous.landing_gear,previous.loiter_direction,previous.acceleration_valid,previous.acceleration_is_force,previous.allow_weather_vane,previous._padding0[0],previous._padding0[1],previous._padding0[2],previous._padding0[3],previous._padding0[4],previous._padding0[5],previous._padding0[6],current.timestamp,current.lat,current.lon,current.x,current.y,current.z,current.vx,current.vy,current.vz,current.alt,current.yaw,current.yawspeed,current.loiter_radius,current.pitch_min,current.a_x,current.a_y,current.a_z,current.acceptance_radius,current.cruising_speed,current.cruising_throttle,current.valid,current.type,current.position_valid,current.velocity_valid,current.velocity_frame,current.alt_valid,current.yaw_valid,current.yawspeed_valid,current.landing_gear,current.loiter_direction,current.acceleration_valid,current.acceleration_is_force,current.allow_weather_vane,current._padding0[0],current._padding0[1],current._padding0[2],current._padding0[3],current._padding0[4],current._padding0[5],current._padding0[6],next.timestamp,next.lat,next.lon,next.x,next.y,next.z,next.vx,next.vy,next.vz,next.alt,next.yaw,next.yawspeed,next.loiter_radius,next.pitch_min,next.a_x,next.a_y,next.a_z,next.acceptance_radius,next.cruising_speed,next.cruising_throttle,next.valid,next.type,next.position_valid,next.velocity_valid,next.velocity_frame,next.alt_valid,next.yaw_valid,next.yawspeed_valid,next.landing_gear,next.loiter_direction,next.acceleration_valid,next.acceleration_is_force,next.allow_weather_vane,next._padding0[0],next._padding0[1],next._padding0[2],next._padding0[3],next._padding0[4],next._padding0[5],next._padding0[6]
1963854680,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,187.721,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1964079631,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,188.103,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1964248856,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,188.394,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1964474620,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,188.805,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1964639314,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,189.091,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1964864196,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,189.459,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1965088042,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,189.83,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1965258799,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,190.124,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1965478476,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,190.53,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1965647458,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,190.833,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1965873040,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,191.245,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1966097736,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,191.603,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1966263504,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,191.881,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1966488152,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,192.19,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1966656274,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,192.373,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1966881678,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,192.677,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1967106886,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,193.058,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1967278910,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,193.283,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1967500501,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,193.674,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1967668273,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,193.974,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1967891184,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,194.338,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1968111473,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,194.743,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1968281051,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.016,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1968506824,0,40.4364814758,-86.8931350708,0.0,0.0,0.0,0.0,0.0,0.0,185.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.418,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1968730477,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1968899434,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1969120889,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1969290631,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1969515601,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1969740449,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1969908440,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1970130088,0,40.4374580383,-86.8930892944,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.4379768372,-86.8921661377,0.0,0.0,0.0,0.0,0.0,0.0,195.513,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,40.43724823,-86.8919067383,0.0,0.0,0.0,0.0,0.0,0.0,195.537,nan,0.0,75.0,0.0,0.0,0.0,0.0,10.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
