timestamp,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale,beta_innov,beta_innov_var
2000316542,-4.89257,1.27153,0.00406936,0.00628107,1.28333,1.91545,0.0,0.0847276,0.300232
2000517498,-4.86569,1.26226,0.00403022,0.0062824,1.53788,1.91548,0.0,0.130126,0.300244
2000719123,-4.84807,1.25662,0.0039916,0.00628611,0.696147,1.91541,0.0,0.0960966,0.300237
2000924542,-4.83737,1.25489,0.0039536,0.00629316,0.817228,1.91474,0.0,0.12119,0.300224
2001124542,-4.82682,1.25363,0.00391097,0.00630287,0.994826,1.91482,0.0,0.164822,0.300243
2001325342,-4.79458,1.25163,0.00387422,0.0063138,2.77293,1.91503,0.0,0.138435,0.300234
2001526942,-4.76192,1.25079,0.0038386,0.00632496,1.61096,1.91496,0.0,0.139068,0.30023
2001727742,-4.7545,1.25043,0.00380339,0.00633697,-0.644644,1.91453,0.0,0.148946,0.30024
2001933342,-4.77367,1.25206,0.00376936,0.00635003,-1.78325,1.91455,0.0,0.178463,0.300274
2002130162,-4.80265,1.25602,0.00373044,0.00636241,-1.67538,1.91405,0.0,0.183118,0.300281
2002338942,-4.8205,1.25946,0.0036969,0.00637424,-0.983737,1.9146,0.0,0.106268,0.300309
2002540542,-4.82246,1.26005,0.00366414,0.00638719,0.567429,1.91432,0.0,0.106859,0.300343
2002741377,-4.80944,1.25832,0.00363172,0.00640026,0.84881,1.91391,0.0,0.147872,0.300368
2002942142,-4.7899,1.25603,0.00359983,0.00641207,1.7222,1.91362,0.0,0.152832,0.300386
2003143744,-4.78503,1.25552,0.00356867,0.00642551,-0.486392,1.91306,0.0,0.164291,0.300422
2003343742,-4.7969,1.25739,0.00353422,0.00643864,-0.95049,1.91238,0.0,0.164598,0.300415
2003549342,-4.81052,1.25954,0.0035056,0.0064515,-0.598448,1.91268,0.0,0.185988,0.300401
2003750172,-4.8,1.25884,0.0034769,0.00646538,2.08859,1.91284,0.0,0.220521,0.300402
2003951742,-4.77184,1.2555,0.00344912,0.00648003,1.81328,1.91371,0.0,0.239339,0.300431
2006777342,-4.68386,1.25979,0.00312818,0.00670669,-1.75625,1.91382,0.0,0.236778,0.300323
2006974942,-4.70595,1.26012,0.00310854,0.00672294,-2.09472,1.91368,0.0,0.186939,0.300327
2007179742,-4.73703,1.26055,0.00308595,0.00673919,-2.45673,1.91357,0.0,0.178433,0.300353
2007380542,-4.75626,1.26131,0.00306617,0.00675253,-0.391076,1.9123,0.0,0.224701,0.30039
2007582142,-4.75181,1.26199,0.00304772,0.00676819,0.905961,1.91267,0.0,0.271197,0.300418
2007782942,-4.72931,1.26294,0.00303698,0.00678432,4.23732,1.91182,0.0,0.283394,0.300432
2007987752,-4.705,1.26445,0.00302199,0.00679957,0.460871,1.91101,0.0,0.194873,0.300401
2008189342,-4.71754,1.26419,0.00300781,0.00681657,-1.89563,1.91097,0.0,0.163695,0.300364
2008389342,-4.74338,1.26246,0.00299294,0.0068352,-1.54097,1.90991,0.0,0.236473,0.300361
2008590942,-4.76285,1.26355,0.00298115,0.00685285,-1.79847,1.91171,0.0,0.260569,0.300365
2008791742,-4.78855,1.26743,0.00296975,0.00687278,-2.3055,1.91185,0.0,0.254943,0.300368
2008992542,-4.81476,1.2724,0.00295946,0.00689279,-2.2933,1.91128,0.0,0.209748,0.300362
2009197342,-4.8436,1.27952,0.00294845,0.00691376,-1.82856,1.91193,0.0,0.133895,0.300375
2009394942,-4.85602,1.28393,0.00294132,0.00693003,-1.12334,1.9126,0.0,0.123367,0.300378
2009604542,-4.87894,1.29404,0.00293098,0.00694799,-2.37676,1.91334,0.0,0.0944996,0.300372
2009804546,-4.90336,1.30618,0.00292311,0.0069637,-1.47813,1.91367,0.0,0.052722,0.300387
2010006148,-4.91673,1.31291,0.00291638,0.00697744,-0.777386,1.91138,0.0,0.0258747,0.300384
2010207746,-4.91903,1.31396,0.00291139,0.00699457,0.715619,1.91072,0.0,0.00559165,0.300375
2010412577,-4.89456,1.303,0.00290612,0.00701474,2.26246,1.91066,0.0,-0.0200645,0.300379
2010613342,-4.87607,1.29644,0.00290121,0.00703429,1.05615,1.91101,0.0,-0.0998488,0.300342
2010814142,-4.86941,1.2946,0.00289756,0.0070588,0.271528,1.9112,0.0,-0.166063,0.300339
2011015742,-4.87119,1.29425,0.00289402,0.00708461,-0.175358,1.91147,0.0,-0.1779,0.300327
2011224685,-4.86968,1.29371,0.00288861,0.00711078,0.44027,1.91199,0.0,-0.0381231,0.30029
2011422146,-4.85232,1.29268,0.00288506,0.00713725,1.98742,1.91193,0.0,0.0281195,0.300286
2011630942,-4.83501,1.29062,0.00288211,0.00716379,1.27894,1.91187,0.0,0.0498854,0.300284
2011831746,-4.82615,1.28934,0.00287614,0.007188,0.503965,1.91225,0.0,0.0279703,0.300294
2012036542,-4.82307,1.28891,0.00287454,0.00721496,-0.0963907,1.91122,0.0,0.0361527,0.3003
2012237345,-4.82344,1.28912,0.00287122,0.00724007,-0.052742,1.91086,0.0,0.0970553,0.300305
2012438942,-4.81689,1.2889,0.0028694,0.00726462,0.929335,1.91113,0.0,0.186972,0.300348
2012639746,-4.79788,1.28545,0.0028679,0.00729085,2.08803,1.91139,0.0,0.203185,0.300349
2012840542,-4.78768,1.28367,0.00286328,0.00731642,-0.0582952,1.91179,0.0,0.19824,0.300347
2013042142,-4.79606,1.286,0.00286135,0.00734043,-1.10385,1.9119,0.0,0.206757,0.300371
2013242942,-4.80454,1.28803,0.00285955,0.0073665,-0.457563,1.912,0.0,0.306728,0.30041
2013439747,-4.80674,1.2893,0.00285757,0.00739177,-0.0215721,1.91127,0.0,0.352144,0.30044
2013640656,-4.80271,1.28899,0.00285493,0.00741574,0.925154,1.91128,0.0,0.252152,0.300398
2013850142,-4.78962,1.28683,0.00285187,0.00744032,0.710072,1.91162,0.0,0.136294,0.300368
2014050942,-4.78492,1.28641,0.00284983,0.00746604,0.284506,1.91192,0.0,0.149826,0.30036
2014251757,-4.78391,1.28663,0.0028477,0.00749203,0.0761328,1.91178,0.0,0.161309,0.300362
2014452542,-4.77695,1.28697,0.0028447,0.0075155,0.951898,1.91183,0.0,0.139317,0.300368
2014653342,-4.76412,1.28722,0.00284169,0.00754089,1.19459,1.91163,0.0,0.171685,0.300372
2014858942,-4.74794,1.28774,0.00283138,0.00756658,0.723744,1.91094,0.0,0.241823,0.300412
2015063742,-4.75521,1.29016,0.00282877,0.00758948,-1.44499,1.91181,0.0,0.306618,0.300466
2015261342,-4.77381,1.29255,0.00282951,0.00761242,-2.1418,1.91135,0.0,0.289696,0.300466
2015470142,-4.79654,1.29595,0.00282173,0.00763713,-1.94683,1.91073,0.0,0.270949,0.300483
2015670967,-4.80745,1.29927,0.00281631,0.00765793,-0.320672,1.90841,0.0,0.332244,0.300587
2015875742,-4.80987,1.30068,0.00281509,0.00768213,-0.479515,1.9096,0.0,0.336889,0.300596
2016077491,-4.80553,1.30219,0.00281268,0.00770693,2.03056,1.91147,0.0,0.352539,0.30051
2016278142,-4.77024,1.31486,0.00281597,0.00772787,2.82862,1.91307,0.0,0.487141,0.300518
2016478942,-4.74673,1.32392,0.00280817,0.00774966,2.01136,1.91377,0.0,0.367105,0.3004
2016684542,-4.72566,1.33113,0.00280468,0.00777113,1.46622,1.91287,0.0,0.271332,0.300334
2016885491,-4.71375,1.33706,0.00280089,0.00778794,1.06434,1.91256,0.0,0.46931,0.300448
2017082162,-4.69839,1.34722,0.00279455,0.00780104,1.64122,1.91236,0.0,0.869221,0.300984
2017283893,-4.68707,1.35791,0.00278637,0.00780985,0.718657,1.91246,0.0,1.16112,0.301944
2017492542,-4.6799,1.36575,0.00277591,0.00782109,0.761817,1.91121,0.0,1.11685,0.301951
2017693342,-4.6627,1.37524,0.00276727,0.0078314,2.30665,1.91145,0.0,0.715128,0.301005
2017898942,-4.62927,1.38064,0.00275978,0.00784945,3.34515,1.91108,0.0,0.61244,0.300857
2018099742,-4.5936,1.38389,0.00275138,0.00786656,3.54963,1.91203,0.0,0.619492,0.30085
2018299775,-4.55452,1.38215,0.00274378,0.0078819,3.54767,1.91285,0.0,0.474953,0.300616
2018502142,-4.51737,1.36534,0.00273473,0.00789407,2.27919,1.91424,0.0,0.364565,0.300491
2018702310,-4.50162,1.35219,0.00273003,0.00789704,1.61681,1.91434,0.0,0.208759,0.300465
2018907742,-4.485,1.33821,0.00272589,0.00789889,1.87815,1.91374,0.0,0.138107,0.300394
2019108542,-4.46343,1.32,0.00271845,0.00789966,2.63862,1.91342,0.0,0.193389,0.300427
2019313349,-4.43546,1.29575,0.00270925,0.00789752,2.67052,1.91357,0.0,0.247897,0.30048
2019514945,-4.41247,1.27893,0.00270071,0.0078969,1.61143,1.91251,0.0,0.291602,0.30051
2019715742,-4.40682,1.27612,0.00269259,0.0079033,-0.296699,1.91205,0.0,0.349364,0.300575
2019916542,-4.41483,1.28212,0.00268475,0.00790984,-0.974438,1.91252,0.0,0.376023,0.300595
2020114142,-4.41975,1.28683,0.00267764,0.00791151,0.261013,1.91236,0.0,0.122262,0.300491
2020314942,-4.40358,1.27493,0.00267039,0.00791444,2.55799,1.91222,0.0,0.0582245,0.300505
2020515742,-4.38151,1.2616,0.00266333,0.00792138,2.06406,1.91175,0.0,0.0408266,0.300509
2020724546,-4.36732,1.25548,0.00265463,0.00793033,0.3827,1.91241,0.0,0.130313,0.30049
2020925342,-4.365,1.25583,0.00264675,0.00794401,0.166844,1.91301,0.0,0.311876,0.300586
2021126942,-4.36758,1.25719,0.00263878,0.00795756,-0.288505,1.91179,0.0,0.333079,0.300637
2021327742,-4.36857,1.25799,0.00262885,0.00797177,-0.327169,1.91235,0.0,0.277609,0.300606
2021533342,-4.36752,1.25947,0.00262157,0.00798521,0.679811,1.91285,0.0,0.285081,0.300583
2021733342,-4.35372,1.26003,0.00261331,0.00799951,1.74409,1.91296,0.0,0.281663,0.300612
2021938942,-4.33289,1.25969,0.00260572,0.00801436,2.48106,1.91181,0.0,0.245705,0.300596
2022140542,-4.29779,1.258,0.0025965,0.00802758,3.90823,1.91105,0.0,0.0975174,0.300539
2022341342,-4.26106,1.25601,0.00259058,0.00804363,3.67281,1.91084,0.0,0.0266466,0.300531
2022542162,-4.23224,1.25568,0.00258548,0.00806042,2.42767,1.91091,0.0,0.00457134,0.300505
2022743905,-4.21059,1.25625,0.00258123,0.00807641,2.82166,1.91096,0.0,0.0243102,0.300462
2022943742,-4.19929,1.25667,0.00259138,0.00809525,4.66958,1.91036,0.0,0.0326804,0.300464
2023141342,-4.1788,1.25652,0.00259498,0.00811469,2.11754,1.91153,0.0,0.0299521,0.300452
2023342142,-4.16713,1.25644,0.00259205,0.00813293,0.766382,1.91161,0.0,0.0388196,0.300443
2023542942,-4.15557,1.25728,0.00258778,0.00815409,1.20101,1.91216,0.0,0.05671,0.300438
2023751766,-4.14181,1.2582,0.0025869,0.00817639,1.41806,1.91239,0.0,0.0762584,0.300455
2023953509,-4.1253,1.25896,0.00258506,0.00819608,2.15119,1.91233,0.0,0.10762,0.300479
2024158143,-4.09866,1.258,0.0025826,0.00821869,2.61565,1.91225,0.0,0.12638,0.300507
2024355742,-4.07044,1.25597,0.00258091,0.00823942,2.66246,1.91156,0.0,0.1496,0.300548
2024556542,-4.05646,1.25501,0.00258033,0.00826045,0.665398,1.9108,0.0,0.166693,0.300579
2024757342,-4.05071,1.25418,0.00258164,0.00828013,0.850677,1.91064,0.0,0.0525558,0.300556
2024958145,-4.03234,1.24769,0.00258434,0.00830121,2.73858,1.91053,0.0,0.045194,0.300583
2025163775,-4.00624,1.2367,0.00258714,0.00832286,2.20187,1.91069,0.0,0.0575027,0.30057
2025364575,-3.99334,1.23035,0.0025928,0.0083409,1.10512,1.9109,0.0,0.0478026,0.300549
2025565342,-3.98271,1.2251,0.00259605,0.00836138,1.05029,1.91052,0.0,0.048662,0.300548
2025767088,-3.97454,1.2224,0.00260081,0.00838529,0.718476,1.91103,0.0,0.0627086,0.300543
2025967742,-3.96535,1.22086,0.0026053,0.00840928,1.11033,1.91111,0.0,0.0763011,0.300548
2026164542,-3.95217,1.21928,0.00260907,0.00843516,1.69663,1.91105,0.0,0.0928744,0.300562
2026373342,-3.93211,1.21714,0.00261296,0.00846129,2.27769,1.91089,0.0,0.0961046,0.300596
2026574942,-3.90546,1.21732,0.00261341,0.00848487,2.42419,1.91127,0.0,0.105375,0.300589
2026775771,-3.88507,1.219,0.00261611,0.0085106,1.71786,1.91079,0.0,0.0528811,0.300577
2026976542,-3.864,1.22111,0.0026183,0.00853584,2.63007,1.91014,0.0,-0.00474579,0.300594
2027177342,-3.83534,1.22462,0.00262057,0.00855916,3.33446,1.90998,0.0,-0.0320703,0.300586
2027382942,-3.79742,1.22895,0.00262273,0.00858448,3.68037,1.91043,0.0,-0.0524617,0.300583
2027583749,-3.76659,1.2327,0.00262216,0.00860944,2.20241,1.91033,0.0,-0.0588304,0.30058
2027781342,-3.74367,1.23578,0.00262411,0.00863463,3.02493,1.90965,0.0,-0.060856,0.300586
2027990149,-3.73604,1.23648,0.00264268,0.00865819,6.01815,1.90923,0.0,-0.0578784,0.300566
2028190942,-3.73578,1.2364,0.00266634,0.00868371,4.95531,1.91059,0.0,-0.0492863,0.300538
2028395745,-3.70987,1.241,0.00267217,0.00870943,2.44716,1.90943,0.0,-0.149057,0.300548
2028597342,-3.68967,1.24441,0.00267098,0.00873127,1.57793,1.90893,0.0,-0.0647282,0.300527
2028797342,-3.6733,1.24512,0.00267156,0.00875713,1.65049,1.90898,0.0,-0.0721453,0.300531
2028994942,-3.65577,1.24411,0.00267142,0.00878203,1.54702,1.90874,0.0,-0.0985739,0.300529
2029203742,-3.6412,1.24081,0.00267173,0.00880679,1.00114,1.9096,0.0,-0.185879,0.300579
2029405344,-3.63365,1.23922,0.00267327,0.00883229,0.652514,1.90892,0.0,-0.174801,0.300595
2029610142,-3.61977,1.23815,0.00267318,0.00885937,1.17905,1.90911,0.0,-0.0804047,0.300586
2029811742,-3.6111,1.2369,0.00267358,0.00888187,0.731751,1.90976,0.0,-0.0705799,0.300607
2030011742,-3.60255,1.23512,0.00267506,0.00890659,1.18557,1.90919,0.0,-0.0765634,0.300647
2030217342,-3.57878,1.23005,0.00267742,0.0089317,3.24492,1.90823,0.0,0.000435465,0.300669
2030418942,-3.54566,1.22262,0.00267896,0.00895293,2.92834,1.90835,0.0,0.0984664,0.300685
2030619746,-3.52181,1.21336,0.00267976,0.00897533,1.81505,1.90936,0.0,-0.00661756,0.300639
2030819742,-3.49923,1.20271,0.00268298,0.00899677,2.37447,1.90945,0.0,-0.0976419,0.30064
2031021342,-3.47809,1.19291,0.00268593,0.0090165,1.91005,1.90925,0.0,-0.146877,0.300648
2031226142,-3.45329,1.18437,0.00268991,0.00904126,2.61133,1.90918,0.0,-0.165903,0.300654
2031427742,-3.42903,1.17722,0.00269118,0.00906425,2.32743,1.90875,0.0,-0.170955,0.300668
2031628542,-3.40352,1.17224,0.0026926,0.00908653,2.62931,1.90845,0.0,-0.11512,0.300682
2031829471,-3.36755,1.16919,0.00269111,0.00911138,3.56218,1.90843,0.0,-0.0959092,0.300681
2032030947,-3.33764,1.16767,0.00269723,0.00913677,4.21681,1.90752,0.0,-0.0951099,0.30068
2032231742,-3.33758,1.16737,0.00272098,0.0091623,4.19912,1.908,0.0,-0.108981,0.300679
2032432545,-3.29716,1.16602,0.00272215,0.00918624,3.78139,1.90785,0.0,-0.13376,0.300662
2032641471,-3.25716,1.16624,0.00272238,0.00921412,2.86534,1.90803,0.0,-0.133581,0.300653
2032838969,-3.2325,1.16823,0.00272445,0.0092415,2.089,1.90811,0.0,-0.0834371,0.300625
2033043743,-3.21031,1.17111,0.00272653,0.00926679,2.12895,1.90804,0.0,-0.0277206,0.300623
2033244713,-3.19483,1.17213,0.00272792,0.0092936,0.894659,1.90896,0.0,-0.0977344,0.300618
2033446142,-3.1861,1.17129,0.0027306,0.00932162,0.931405,1.90897,0.0,-0.135712,0.300639
2033647112,-3.17501,1.16991,0.00273245,0.00934657,1.27991,1.90892,0.0,-0.187013,0.300708
2033843742,-3.158,1.16903,0.00273127,0.00937311,1.62767,1.90886,0.0,-0.246932,0.300779
2034052542,-3.14037,1.16916,0.00273246,0.00939947,1.90484,1.90834,0.0,-0.275488,0.300834
2034253499,-3.11179,1.16956,0.0027338,0.00942311,3.25595,1.90803,0.0,-0.235616,0.300849
2034454942,-3.07698,1.17032,0.00273508,0.00944951,3.06187,1.90786,0.0,-0.156275,0.300811
2034651747,-3.04938,1.16963,0.00273654,0.00947606,2.58769,1.90796,0.0,-0.0962971,0.300791
2034860542,-3.01717,1.16813,0.00273089,0.00949999,3.00916,1.90905,0.0,-0.0731448,0.300796
2035061366,-2.98604,1.16704,0.00273187,0.00952596,2.95321,1.9089,0.0,-0.0918963,0.300802
2035262942,-2.94937,1.16776,0.00273248,0.00955157,3.65835,1.90894,0.0,-0.119063,0.300818
2035463745,-2.91724,1.17028,0.00273245,0.0095735,2.54087,1.9087,0.0,-0.150208,0.300867
2035664542,-2.89784,1.17411,0.00273129,0.00959644,1.60386,1.90856,0.0,-0.11011,0.300861
2035866295,-2.88253,1.1786,0.00273,0.00961824,1.55087,1.90815,0.0,-0.0464718,0.300862
2036075742,-2.85798,1.18705,0.00272858,0.00964149,2.83148,1.9079,0.0,0.00360705,0.300872
2036275889,-2.83749,1.1946,0.00273659,0.0096592,4.22544,1.90789,0.0,0.059179,0.300907
2036477342,-2.82005,1.20166,0.0027487,0.00968143,3.4068,1.90808,0.0,0.0474472,0.300883
2036678302,-2.78897,1.21353,0.00274738,0.00970223,2.30036,1.90812,0.0,-0.000363352,0.300877
2036883742,-2.77626,1.21816,0.00274428,0.00971963,0.367005,1.90737,0.0,-0.0808204,0.300915
2037084542,-2.77241,1.22018,0.00274177,0.00973481,0.645302,1.90741,0.0,-0.0494141,0.300927
2037285342,-2.75494,1.23119,0.00274032,0.00974844,2.6492,1.90788,0.0,-0.0261287,0.300936
2037486942,-2.72583,1.25448,0.00273917,0.00975214,2.36495,1.90863,0.0,-0.0537367,0.300938
2037695798,-2.69919,1.28033,0.00273694,0.00975059,2.30202,1.90894,0.0,-0.0726284,0.300932
2037896542,-2.67465,1.30647,0.00273659,0.0097463,2.76871,1.90842,0.0,-0.0343263,0.300909
2038097342,-2.65594,1.32674,0.00274669,0.00975013,3.90317,1.90935,0.0,0.0576669,0.300902
2038294942,-2.65604,1.32698,0.00277028,0.00977195,3.90317,1.90935,0.0,0.0854782,0.300914
2038503743,-2.6559,1.32758,0.00279536,0.00979501,3.90317,1.90935,0.0,0.122119,0.300873
2038700545,-2.65611,1.32805,0.00282097,0.00981565,3.90317,1.90935,0.0,0.0913875,0.300776
2038905504,-2.64591,1.33849,0.00284,0.00983263,3.69537,1.90853,0.0,0.0875806,0.300764
2039102942,-2.61669,1.36916,0.00284639,0.0098351,4.85195,1.90873,0.0,0.0475175,0.300728
2039311751,-2.61134,1.37576,0.00286974,0.00985225,4.13891,1.90827,0.0,0.00970361,0.300661
2039512542,-2.56988,1.42442,0.00286619,0.00983508,3.34839,1.90866,0.0,0.0109624,0.30069
2039713487,-2.53558,1.46767,0.00286353,0.00981361,2.54004,1.90835,0.0,0.0772614,0.300695
2039914942,-2.50723,1.50016,0.00286076,0.00979948,2.57512,1.90896,0.0,0.0321134,0.300677
2040119742,-2.47434,1.53211,0.00285546,0.00979077,2.58021,1.90829,0.0,0.0031095,0.300737
2040320542,-2.44149,1.56036,0.00285424,0.00979302,4.24763,1.90722,0.0,0.00826951,0.300802
2040521372,-2.44133,1.56045,0.00287872,0.00981468,4.50904,1.90812,0.0,-0.0138209,0.300814
2040722942,-2.44113,1.55994,0.00290365,0.00983407,4.80983,1.90751,0.0,-0.133022,0.30081
2040924542,-2.44082,1.55974,0.00292917,0.00985687,4.80983,1.90751,0.0,-0.160266,0.300828
2041124542,-2.44064,1.5594,0.00295487,0.00987988,4.80983,1.90751,0.0,-0.164344,0.300836
2041330142,-2.42903,1.56653,0.00297327,0.00989717,3.84625,1.90897,0.0,-0.0790672,0.300846
2041530942,-2.39628,1.58799,0.0029749,0.0099093,4.48054,1.90805,0.0,-0.0317842,0.300874
2041731742,-2.39621,1.58821,0.00300106,0.00993269,4.60523,1.90827,0.0,0.0471207,0.300908
2041940542,-2.39617,1.58909,0.00302837,0.00995391,4.60523,1.90827,0.0,0.144537,0.300922
2042142142,-2.39616,1.58974,0.00305555,0.00997817,4.60523,1.90827,0.0,0.188391,0.300911
2042343742,-2.39615,1.59049,0.00308319,0.0100028,4.99964,1.90956,0.0,0.226839,0.300925
2042543742,-2.37198,1.60142,0.00309233,0.0100218,3.63776,1.91082,0.0,0.150993,0.300811
2042749345,-2.32649,1.61127,0.00307938,0.0100431,3.59683,1.91226,0.0,-0.12496,0.301029
2042950318,-2.32074,1.61088,0.00310229,0.0100657,3.77862,1.9122,0.0,-0.334176,0.30134
2043155915,-2.32088,1.61106,0.00312992,0.0100932,3.77862,1.9122,0.0,-0.334176,0.30134
2043355742,-2.321,1.61114,0.00315702,0.0101196,3.77862,1.9122,0.0,-0.334176,0.30134
2043557342,-2.32109,1.6108,0.00318398,0.0101451,3.77862,1.9122,0.0,-0.334176,0.30134
2043762314,-2.32117,1.61059,0.00321117,0.0101701,3.77862,1.9122,0.0,-0.334176,0.30134
2043963744,-2.32125,1.61051,0.00323766,0.0101939,3.77862,1.9122,0.0,-0.334176,0.30134
2044164565,-2.32129,1.61034,0.003264,0.0102176,3.77862,1.9122,0.0,-0.334176,0.30134
2044365500,-2.3213,1.6102,0.0032901,0.0102416,3.77862,1.9122,0.0,-0.334176,0.30134
2044567098,-2.3213,1.61001,0.00331598,0.0102659,3.77862,1.9122,0.0,-0.334176,0.30134
2044763743,-2.3213,1.60989,0.00334186,0.0102905,3.77862,1.9122,0.0,-0.334176,0.30134
2044972542,-2.32128,1.60986,0.00336743,0.0103151,3.77862,1.9122,0.0,-0.334176,0.30134
2045174145,-2.32127,1.60975,0.00339282,0.0103397,3.77862,1.9122,0.0,-0.334176,0.30134
2045374942,-2.32126,1.60981,0.00341777,0.0103639,3.77862,1.9122,0.0,-0.334176,0.30134
2045571747,-2.32121,1.61198,0.0034425,0.0103869,3.77862,1.9122,0.0,-0.334176,0.30134
2045780542,-2.3212,1.6121,0.00346711,0.0104101,3.77862,1.9122,0.0,-0.334176,0.30134
2045981370,-2.3212,1.61183,0.00349138,0.0104331,3.77862,1.9122,0.0,-0.334176,0.30134
2046182942,-2.32118,1.61182,0.00351543,0.0104562,3.77862,1.9122,0.0,-0.334176,0.30134
2046379769,-2.32119,1.61195,0.00353948,0.0104791,3.77862,1.9122,0.0,-0.334176,0.30134
2046589342,-2.3212,1.61194,0.00356325,0.010502,3.77862,1.9122,0.0,-0.334176,0.30134
2046786306,-2.32119,1.61223,0.00358687,0.0105248,3.77862,1.9122,0.0,-0.334176,0.30134
2046994942,-2.32118,1.6123,0.00361024,0.0105474,3.77862,1.9122,0.0,-0.334176,0.30134
2047195742,-2.32118,1.61269,0.00363346,0.0105699,3.77862,1.9122,0.0,-0.334176,0.30134
2047396545,-2.32118,1.61273,0.00365612,0.0105918,3.77862,1.9122,0.0,-0.334176,0.30134
2047598312,-2.32117,1.61275,0.00367897,0.010614,3.77862,1.9122,0.0,-0.334176,0.30134
2047803742,-2.32118,1.61289,0.00370238,0.0106367,3.77862,1.9122,0.0,-0.334176,0.30134
2048004542,-2.32117,1.61319,0.00372407,0.0106578,3.77862,1.9122,0.0,-0.334176,0.30134
2048205342,-2.32117,1.6131,0.00374619,0.0106793,3.77862,1.9122,0.0,-0.334176,0.30134
2048406942,-2.32117,1.61322,0.00376814,0.0107007,3.77862,1.9122,0.0,-0.334176,0.30134
2048611742,-2.32117,1.6134,0.00379098,0.0107229,3.77862,1.9122,0.0,-0.334176,0.30134
2048812542,-2.32117,1.61338,0.00381187,0.0107433,3.77862,1.9122,0.0,-0.334176,0.30134
2049013342,-2.32117,1.6136,0.00383336,0.0107643,3.77862,1.9122,0.0,-0.334176,0.30134
2049214942,-2.32118,1.61362,0.00385469,0.0107851,3.77862,1.9122,0.0,-0.334176,0.30134
2049415742,-2.32118,1.61368,0.00387608,0.010806,3.77862,1.9122,0.0,-0.334176,0.30134
2049615742,-2.32118,1.61388,0.00389716,0.0108267,3.77862,1.9122,0.0,-0.334176,0.30134
2049821342,-2.32118,1.6138,0.00391894,0.010848,3.77862,1.9122,0.0,-0.334176,0.30134
2050027078,-2.32118,1.61378,0.00393989,0.0108685,3.77862,1.9122,0.0,-0.334176,0.30134
2050227771,-2.32118,1.61381,0.00396007,0.0108882,3.77862,1.9122,0.0,-0.334176,0.30134
2050428542,-2.32118,1.61385,0.00398066,0.0109085,3.77862,1.9122,0.0,-0.334176,0.30134
2050629342,-2.32118,1.61416,0.00400115,0.0109286,3.77862,1.9122,0.0,-0.334176,0.30134
2050830969,-2.32118,1.61411,0.00402154,0.0109486,3.77862,1.9122,0.0,-0.334176,0.30134
2051027759,-2.32118,1.61403,0.00404199,0.0109688,3.77862,1.9122,0.0,-0.334176,0.30134
2051236692,-2.32118,1.61392,0.00406231,0.0109888,3.77862,1.9122,0.0,-0.334176,0.30134
2051437342,-2.32118,1.61395,0.00408241,0.0110086,3.77862,1.9122,0.0,-0.334176,0.30134
2051634942,-2.32118,1.61392,0.00410243,0.0110284,3.77862,1.9122,0.0,-0.334176,0.30134
2051843747,-2.32118,1.61419,0.00412263,0.0110483,3.77862,1.9122,0.0,-0.334176,0.30134
2052044658,-2.32117,1.61417,0.00414247,0.0110679,3.77862,1.9122,0.0,-0.334176,0.30134
2052246311,-2.32118,1.61407,0.00416224,0.0110874,3.77862,1.9122,0.0,-0.334176,0.30134
2052446942,-2.32118,1.61406,0.00418209,0.0111071,3.77862,1.9122,0.0,-0.334176,0.30134
